Date,Symbol,Open,High,Low,Close,Volume,,
06-12-2004,ULTRACEMCO,297.05,298,293.25,294.3,200821,,
07-12-2004,ULTRACEMCO,295,304.65,295,302.25,288631,,
08-12-2004,ULTRACEMCO,302,304.9,297,300.15,201937,,
09-12-2004,ULTRACEMCO,302.6,302.6,297,298.7,143942,,
10-12-2004,ULTRACEMCO,300,304.45,295,300.65,318295,,
13-12-2004,ULTRACEMCO,303,305,300.65,301.95,43952,,
14-12-2004,ULTRACEMCO,303,310.75,302.65,305.95,141686,,
15-12-2004,ULTRACEMCO,308.45,308.5,304,305.5,62276,,
16-12-2004,ULTRACEMCO,306,310.9,302,309.3,137963,,
17-12-2004,ULTRACEMCO,308.05,312.95,302.2,305.15,195396,,
20-12-2004,ULTRACEMCO,310,314.4,310,312.4,212500,,
21-12-2004,ULTRACEMCO,316.45,324.9,314.2,316.55,78287,,
22-12-2004,ULTRACEMCO,316.05,318.9,305,307.65,89638,,
23-12-2004,ULTRACEMCO,305,310,304.25,308.6,79870,,
24-12-2004,ULTRACEMCO,312,317,308,315.55,121155,,
27-12-2004,ULTRACEMCO,318,334.2,306.05,326.55,171748,,
28-12-2004,ULTRACEMCO,321.05,333.9,321.05,326.85,97057,,
29-12-2004,ULTRACEMCO,334,334,319.1,327.2,98486,,
30-12-2004,ULTRACEMCO,329.5,351.8,328.5,338.2,222632,,
31-12-2004,ULTRACEMCO,340.05,349.5,336,340.45,86142,,
03-01-2005,ULTRACEMCO,344,348,335,338.15,73470,,
04-01-2005,ULTRACEMCO,342.9,359.9,339.5,343.1,240543,,
05-01-2005,ULTRACEMCO,345,355,323.85,333.5,230742,,
06-01-2005,ULTRACEMCO,337,341.95,326,338.25,121746,,
07-01-2005,ULTRACEMCO,350,350,331.55,333.65,76718,,
10-01-2005,ULTRACEMCO,338.9,351.4,334.2,339.7,238665,,
11-01-2005,ULTRACEMCO,343,343,318.5,324.65,161462,,
12-01-2005,ULTRACEMCO,325,334.95,318.1,320.1,79473,,
13-01-2005,ULTRACEMCO,330,330,316.05,318.7,157844,,
14-01-2005,ULTRACEMCO,328,333,320,328.15,453968,,
17-01-2005,ULTRACEMCO,329.5,337.7,322.6,324.75,426020,,
18-01-2005,ULTRACEMCO,327,328.95,320.65,323.55,109156,,
19-01-2005,ULTRACEMCO,327.95,327.95,321.55,323.5,71306,,
20-01-2005,ULTRACEMCO,325,338.85,325,333.45,448669,,
24-01-2005,ULTRACEMCO,335,339.8,323.05,328.5,215699,,
25-01-2005,ULTRACEMCO,330,334,300.15,321.45,158479,,
27-01-2005,ULTRACEMCO,313,328,308,325.05,222826,,
28-01-2005,ULTRACEMCO,325.5,361,325,351.5,569873,,
31-01-2005,ULTRACEMCO,351.5,354.4,340.4,343.75,140961,,
01-02-2005,ULTRACEMCO,345,366.9,337.35,361.25,269465,,
02-02-2005,ULTRACEMCO,360,362.25,348.4,351.95,157466,,
03-02-2005,ULTRACEMCO,359.4,382,356.35,379.35,399811,,
04-02-2005,ULTRACEMCO,383,391.9,374,382.75,225957,,
07-02-2005,ULTRACEMCO,385.9,390,370,372.55,104917,,
08-02-2005,ULTRACEMCO,350.1,383,350.1,371.7,141700,,
09-02-2005,ULTRACEMCO,375,382.8,370,370.7,196371,,
10-02-2005,ULTRACEMCO,374.7,382.5,372.6,374.1,87114,,
11-02-2005,ULTRACEMCO,379.6,380,369,372.95,68198,,
14-02-2005,ULTRACEMCO,379.9,390,372,374.85,173535,,
15-02-2005,ULTRACEMCO,375,380,369,377.4,162469,,
16-02-2005,ULTRACEMCO,379.7,381.1,370,371.75,122367,,
17-02-2005,ULTRACEMCO,370.15,372,361.5,368.05,120041,,
18-02-2005,ULTRACEMCO,371,373.95,364,367.4,145325,,
21-02-2005,ULTRACEMCO,334.3,371.3,334.3,359.55,38600,,
22-02-2005,ULTRACEMCO,360,365.95,354.5,359.9,97456,,
23-02-2005,ULTRACEMCO,360,369,357.2,362.85,65031,,
24-02-2005,ULTRACEMCO,365,367.95,361,361.5,37721,,
25-02-2005,ULTRACEMCO,366,372,361,364.55,245585,,
28-02-2005,ULTRACEMCO,367,376,367,373.6,76688,,
01-03-2005,ULTRACEMCO,375,377.95,363,364.6,235687,,
02-03-2005,ULTRACEMCO,367,373,361.95,365.45,91386,,
03-03-2005,ULTRACEMCO,362,370,354,363.65,123055,,
04-03-2005,ULTRACEMCO,364,369.9,360,364.45,72226,,
07-03-2005,ULTRACEMCO,364,368,360,364.2,140545,,
08-03-2005,ULTRACEMCO,366,366,359.2,360.15,88686,,
09-03-2005,ULTRACEMCO,360.15,384.2,360.15,374.2,228074,,
10-03-2005,ULTRACEMCO,378,382,373.7,379.9,234244,,
11-03-2005,ULTRACEMCO,381.5,393,376,387.65,259571,,
14-03-2005,ULTRACEMCO,384,384,373.05,374.55,64613,,
15-03-2005,ULTRACEMCO,375,378.9,370,370.5,44823,,
16-03-2005,ULTRACEMCO,372.5,376.9,365.1,367.8,63470,,
17-03-2005,ULTRACEMCO,365,373.75,364.15,368.1,51833,,
18-03-2005,ULTRACEMCO,367,376,360.65,372.7,99808,,
21-03-2005,ULTRACEMCO,377.85,377.85,360,361.35,51924,,
22-03-2005,ULTRACEMCO,367.4,367.4,360,364.8,46927,,
23-03-2005,ULTRACEMCO,360.2,367.9,358.6,361.05,35258,,
24-03-2005,ULTRACEMCO,362,362.5,350,351.65,33613,,
28-03-2005,ULTRACEMCO,355.05,357.85,345,346.1,23486,,
29-03-2005,ULTRACEMCO,351.9,351.9,338,340.55,45975,,
30-03-2005,ULTRACEMCO,342,351.5,340.35,348.45,69842,,
31-03-2005,ULTRACEMCO,352,357,352,354.75,30576,,
01-04-2005,ULTRACEMCO,354.35,356,349.05,353.75,134776,,
04-04-2005,ULTRACEMCO,379.7,379.7,353.2,356.1,53495,,
05-04-2005,ULTRACEMCO,359,359,342,344.95,65616,,
06-04-2005,ULTRACEMCO,352,356,345.1,353.2,48043,,
07-04-2005,ULTRACEMCO,354,364,354,357.75,186318,,
08-04-2005,ULTRACEMCO,363.4,363.4,350.5,353.2,182280,,
11-04-2005,ULTRACEMCO,352,355.5,350.25,353.25,14580,,
12-04-2005,ULTRACEMCO,355,364.45,352.65,360.2,88287,,
13-04-2005,ULTRACEMCO,364,370,363,366.45,54323,,
15-04-2005,ULTRACEMCO,361,372.95,360,370.2,255614,,
18-04-2005,ULTRACEMCO,365,379.65,351.25,372.75,106562,,
19-04-2005,ULTRACEMCO,376,377,360,360.65,26129,,
20-04-2005,ULTRACEMCO,360,364.4,355,360.75,29561,,
21-04-2005,ULTRACEMCO,358,367.9,358,364.7,13123,,
22-04-2005,ULTRACEMCO,367,370,358.2,360.55,28181,,
25-04-2005,ULTRACEMCO,365,365,354,354.9,44383,,
26-04-2005,ULTRACEMCO,356,358.8,345,346.6,50973,,
27-04-2005,ULTRACEMCO,345.05,349.65,340.05,341.05,50698,,
28-04-2005,ULTRACEMCO,345,345,335.8,337.65,17678,,
29-04-2005,ULTRACEMCO,340,342.95,331,334.15,20109,,
02-05-2005,ULTRACEMCO,336.95,339.45,331.1,333.35,9194,,
03-05-2005,ULTRACEMCO,334,335.95,328.05,330.05,16603,,
04-05-2005,ULTRACEMCO,329.5,359.8,327,353.6,66016,,
05-05-2005,ULTRACEMCO,357.1,366.9,350.05,358.25,92718,,
06-05-2005,ULTRACEMCO,355,368.3,355,364.7,65830,,
09-05-2005,ULTRACEMCO,364.9,365,357.1,358.9,13764,,
10-05-2005,ULTRACEMCO,358,362,355,356.6,70978,,
11-05-2005,ULTRACEMCO,355,357.5,347.1,348.45,37701,,
12-05-2005,ULTRACEMCO,347.5,359.9,347.5,357.15,58591,,
13-05-2005,ULTRACEMCO,358.75,360,348.1,351.1,54254,,
16-05-2005,ULTRACEMCO,354.5,355,340,343.35,71989,,
17-05-2005,ULTRACEMCO,346,346,334.15,336.1,73446,,
18-05-2005,ULTRACEMCO,334,334,325,327.35,149651,,
19-05-2005,ULTRACEMCO,330.8,334.7,323,327.9,122028,,
20-05-2005,ULTRACEMCO,327,330.45,325,325.55,28176,,
23-05-2005,ULTRACEMCO,331,331,316,318.2,85010,,
24-05-2005,ULTRACEMCO,321.5,327.65,315,319.45,122677,,
25-05-2005,ULTRACEMCO,322,326.8,320,324.7,23581,,
26-05-2005,ULTRACEMCO,328.5,329.5,325.05,326.3,27875,,
27-05-2005,ULTRACEMCO,327,334.5,327,329,65321,,
30-05-2005,ULTRACEMCO,330,332,319,320.1,45373,,
31-05-2005,ULTRACEMCO,320.1,328.45,319.5,325.55,27512,,
01-06-2005,ULTRACEMCO,327,328.25,323.05,323.7,15049,,
02-06-2005,ULTRACEMCO,323.1,327,316,316.8,48070,,
03-06-2005,ULTRACEMCO,317,321.8,317,319.6,22906,,
04-06-2005,ULTRACEMCO,335,335,319.15,319.85,11231,,
06-06-2005,ULTRACEMCO,332,332.85,295.4,315,94388,,
07-06-2005,ULTRACEMCO,315.1,324.05,315.1,316.1,34954,,
08-06-2005,ULTRACEMCO,320,321,316,317.95,44387,,
09-06-2005,ULTRACEMCO,322,330.35,316.55,329.55,161404,,
10-06-2005,ULTRACEMCO,330,330,320.05,321,27812,,
13-06-2005,ULTRACEMCO,322.75,350,317,318.55,21275,,
14-06-2005,ULTRACEMCO,320.75,326,317.3,322.45,60170,,
15-06-2005,ULTRACEMCO,324.95,338,321.85,328.65,81498,,
16-06-2005,ULTRACEMCO,325.1,330.6,322,323.65,53237,,
17-06-2005,ULTRACEMCO,324,324,318.05,319.95,34944,,
20-06-2005,ULTRACEMCO,321.1,339.9,321,324.95,397878,,
21-06-2005,ULTRACEMCO,325.05,333,320.3,330.75,41382,,
22-06-2005,ULTRACEMCO,329,334,325.35,331.6,152638,,
23-06-2005,ULTRACEMCO,330.05,343,328.1,339.65,278896,,
24-06-2005,ULTRACEMCO,332.1,344.85,332.1,340.55,65340,,
27-06-2005,ULTRACEMCO,339,341.8,336.5,339.3,236069,,
28-06-2005,ULTRACEMCO,338,340.95,336,338.1,260670,,
29-06-2005,ULTRACEMCO,339,349,338,343.7,193483,,
30-06-2005,ULTRACEMCO,348,359.45,345,353.7,451831,,
01-07-2005,ULTRACEMCO,353.7,364,347,356,111935,,
04-07-2005,ULTRACEMCO,355.1,359.65,353.2,355.15,92909,,
05-07-2005,ULTRACEMCO,355.1,357,348.95,351.4,112364,,
06-07-2005,ULTRACEMCO,353,367.8,352,357.95,170806,,
07-07-2005,ULTRACEMCO,359.9,372.9,354.05,359.45,167506,,
08-07-2005,ULTRACEMCO,359.1,368.25,355,365.25,67871,,
11-07-2005,ULTRACEMCO,364.5,372.45,362.5,370,109141,,
12-07-2005,ULTRACEMCO,370,415,370,379.3,192677,,
13-07-2005,ULTRACEMCO,384.95,412,381.5,386.1,324675,,
14-07-2005,ULTRACEMCO,389.85,390.5,372.55,379.15,99218,,
15-07-2005,ULTRACEMCO,376.5,383.25,369.55,375.85,98651,,
18-07-2005,ULTRACEMCO,374.5,379,367,371.35,50387,,
19-07-2005,ULTRACEMCO,370.05,377.9,366,370.15,219506,,
20-07-2005,ULTRACEMCO,373.1,376,364.05,367.4,78820,,
21-07-2005,ULTRACEMCO,370,370,360,361.4,25733,,
22-07-2005,ULTRACEMCO,366,366,360,362.5,45849,,
25-07-2005,ULTRACEMCO,394.8,394.8,370,388.85,402435,,
26-07-2005,ULTRACEMCO,393,397,378.05,382,141730,,
27-07-2005,ULTRACEMCO,383,396,375.5,390.9,101686,,
29-07-2005,ULTRACEMCO,392,392,380,381.6,51952,,
01-08-2005,ULTRACEMCO,388,389.4,370.05,379.4,169855,,
02-08-2005,ULTRACEMCO,386.5,392,381,390.75,125368,,
03-08-2005,ULTRACEMCO,396,399,390.3,393.3,120591,,
04-08-2005,ULTRACEMCO,395,398,391,396.7,184826,,
05-08-2005,ULTRACEMCO,399.9,410.8,384.05,388.3,317826,,
08-08-2005,ULTRACEMCO,382.25,395.9,381,382.55,53208,,
09-08-2005,ULTRACEMCO,382,390.8,380,384.4,69316,,
10-08-2005,ULTRACEMCO,389,397,386,393.85,92804,,
11-08-2005,ULTRACEMCO,402,419,399,401.75,293832,,
12-08-2005,ULTRACEMCO,409,420,403,418.15,276434,,
16-08-2005,ULTRACEMCO,421.1,424.8,414,416.15,74977,,
17-08-2005,ULTRACEMCO,416,419,412,415.95,91082,,
18-08-2005,ULTRACEMCO,417.3,422.45,410,416.05,106984,,
19-08-2005,ULTRACEMCO,419,432.9,415.3,417.85,150552,,
22-08-2005,ULTRACEMCO,420.45,426,412,414.25,86426,,
23-08-2005,ULTRACEMCO,414.5,414.9,401.8,405.7,88627,,
24-08-2005,ULTRACEMCO,405,411,385.3,391.85,161240,,
25-08-2005,ULTRACEMCO,390,414,390,408.35,271454,,
26-08-2005,ULTRACEMCO,415,430,415,424.45,233212,,
29-08-2005,ULTRACEMCO,428,434,420,425.25,129659,,
30-08-2005,ULTRACEMCO,433.8,442.4,429,431.55,185980,,
31-08-2005,ULTRACEMCO,434,448.8,432.05,438,176586,,
01-09-2005,ULTRACEMCO,440.15,445.5,435.05,438.3,93903,,
02-09-2005,ULTRACEMCO,440.5,444.7,435.15,437.6,90392,,
05-09-2005,ULTRACEMCO,440,444,429,433.95,64481,,
06-09-2005,ULTRACEMCO,435,438.7,425.2,428.25,53134,,
08-09-2005,ULTRACEMCO,434,443.5,433.5,437.7,53007,,
09-09-2005,ULTRACEMCO,441.5,441.5,425,432.35,30631,,
12-09-2005,ULTRACEMCO,437,442,430.25,433.95,70242,,
13-09-2005,ULTRACEMCO,435,436.75,430.3,433.05,52264,,
14-09-2005,ULTRACEMCO,435.5,442,435.15,437.85,54956,,
15-09-2005,ULTRACEMCO,439.4,455,438,447.1,51105,,
16-09-2005,ULTRACEMCO,448.5,464.85,445,458.75,121122,,
19-09-2005,ULTRACEMCO,458,466,455.1,463.9,54979,,
20-09-2005,ULTRACEMCO,460,486.5,447,482,183896,,
21-09-2005,ULTRACEMCO,472,488,460,483.6,106069,,
22-09-2005,ULTRACEMCO,483,492,439,445.3,143307,,
23-09-2005,ULTRACEMCO,447,471,430,461.05,146045,,
26-09-2005,ULTRACEMCO,498,498,456.1,458.75,129081,,
27-09-2005,ULTRACEMCO,468.9,472,459.9,468.55,101089,,
28-09-2005,ULTRACEMCO,475,476.4,461,473.65,68152,,
29-09-2005,ULTRACEMCO,478,492.5,465.05,469.9,82200,,
30-09-2005,ULTRACEMCO,470,476,462.15,466,202363,,
03-10-2005,ULTRACEMCO,470,473,464,465.75,125498,,
04-10-2005,ULTRACEMCO,467.15,470.95,464,464.9,92975,,
05-10-2005,ULTRACEMCO,460.5,468.6,458.4,460.3,64048,,
06-10-2005,ULTRACEMCO,459.5,462,452.15,458,37468,,
07-10-2005,ULTRACEMCO,467,467,450.1,454.7,32009,,
10-10-2005,ULTRACEMCO,454.7,465,443,445.05,27407,,
11-10-2005,ULTRACEMCO,446,449.5,433,445.95,26791,,
13-10-2005,ULTRACEMCO,446,447,435.55,440.1,23598,,
14-10-2005,ULTRACEMCO,441.95,443.95,416,419.8,52528,,
17-10-2005,ULTRACEMCO,421,425,393,416.9,70740,,
18-10-2005,ULTRACEMCO,420,422.85,409,415.6,59504,,
19-10-2005,ULTRACEMCO,403.95,415,400.55,411.95,73558,,
20-10-2005,ULTRACEMCO,418.95,422,380,396.15,61641,,
21-10-2005,ULTRACEMCO,408.95,419.85,398.2,415.55,96340,,
24-10-2005,ULTRACEMCO,409,420.9,401.65,413.4,54294,,
25-10-2005,ULTRACEMCO,420,420,406.5,409.05,20907,,
26-10-2005,ULTRACEMCO,410.5,413,394,396.5,50678,,
27-10-2005,ULTRACEMCO,398,404,389.1,392.05,24858,,
28-10-2005,ULTRACEMCO,418.9,418.9,383.1,386.45,39518,,
31-10-2005,ULTRACEMCO,400,404.9,388,399.85,13188,,
01-11-2005,ULTRACEMCO,400,414,400,410.35,8663,,
02-11-2005,ULTRACEMCO,408,415.9,402.55,411.05,99090,,
07-11-2005,ULTRACEMCO,414,435,412.5,432.25,54422,,
08-11-2005,ULTRACEMCO,430,449,427,445.9,69289,,
09-11-2005,ULTRACEMCO,444.5,455,431.4,444.2,40217,,
10-11-2005,ULTRACEMCO,448.9,448.9,441,444.15,26842,,
11-11-2005,ULTRACEMCO,448,449,440,447,17760,,
14-11-2005,ULTRACEMCO,447.05,454,440.5,444.95,69332,,
16-11-2005,ULTRACEMCO,446.9,455,431.2,449.4,85387,,
17-11-2005,ULTRACEMCO,448,459,440,457.55,45263,,
18-11-2005,ULTRACEMCO,457.7,468.25,453.1,459.8,172932,,
21-11-2005,ULTRACEMCO,464.7,465,455,461.5,85257,,
22-11-2005,ULTRACEMCO,460,477.8,455.25,469.85,113602,,
23-11-2005,ULTRACEMCO,470,471,460,461.85,19399,,
24-11-2005,ULTRACEMCO,467.9,467.9,450,451.3,67242,,
25-11-2005,ULTRACEMCO,452,459.8,450.5,455.05,64799,,
26-11-2005,ULTRACEMCO,459,461,453,457.85,11254,,
28-11-2005,ULTRACEMCO,463,467.7,458.2,460.7,29787,,
29-11-2005,ULTRACEMCO,460.1,460.1,450,451.8,33443,,
30-11-2005,ULTRACEMCO,458.5,459.9,450,450.2,31225,,
01-12-2005,ULTRACEMCO,450.25,454,443,448.3,70320,,
02-12-2005,ULTRACEMCO,455,464.2,446,448.4,134304,,
05-12-2005,ULTRACEMCO,455.1,455.1,435,436.85,42284,,
06-12-2005,ULTRACEMCO,436.85,440,430.15,431.85,29377,,
07-12-2005,ULTRACEMCO,444,444,423,424.95,36747,,
08-12-2005,ULTRACEMCO,436.95,439,416.05,421.9,55929,,
09-12-2005,ULTRACEMCO,423.3,436,420,430,106030,,
12-12-2005,ULTRACEMCO,344.95,437.5,344.95,429.25,31875,,
13-12-2005,ULTRACEMCO,430,449,425.25,444.15,93984,,
14-12-2005,ULTRACEMCO,444.1,447,439.75,440.6,50416,,
15-12-2005,ULTRACEMCO,442,447.95,440,445.2,79641,,
16-12-2005,ULTRACEMCO,444.5,459,440,454.75,87896,,
19-12-2005,ULTRACEMCO,451.05,454,442.4,444,25689,,
20-12-2005,ULTRACEMCO,443,460,441.85,450.05,99768,,
21-12-2005,ULTRACEMCO,448.2,450.05,441.95,443.45,28043,,
22-12-2005,ULTRACEMCO,446,446,437.05,438.05,38321,,
23-12-2005,ULTRACEMCO,440,443.7,430,433.9,213891,,
26-12-2005,ULTRACEMCO,421,434,415,424.1,18529,,
27-12-2005,ULTRACEMCO,422,429.9,421,428.35,14875,,
28-12-2005,ULTRACEMCO,429.5,430,415,419.2,55222,,
29-12-2005,ULTRACEMCO,425,429,420.1,425.85,13616,,
30-12-2005,ULTRACEMCO,425,435,423.05,427.45,64545,,
02-01-2006,ULTRACEMCO,432,434.95,420.1,421.95,24729,,
03-01-2006,ULTRACEMCO,426.95,449.9,424,436.35,107026,,
04-01-2006,ULTRACEMCO,449,449,435,440.45,42557,,
05-01-2006,ULTRACEMCO,445,454.75,442.1,448.05,152208,,
06-01-2006,ULTRACEMCO,436.05,472,436.05,469.6,192732,,
09-01-2006,ULTRACEMCO,470,487,466.05,483.1,144830,,
10-01-2006,ULTRACEMCO,487,489,470.4,479,52814,,
12-01-2006,ULTRACEMCO,478.35,489,450,480.5,71417,,
13-01-2006,ULTRACEMCO,482,506,482,501.5,123393,,
16-01-2006,ULTRACEMCO,496,505,487,495.2,44387,,
17-01-2006,ULTRACEMCO,497,504.95,494.1,501.55,60337,,
18-01-2006,ULTRACEMCO,496,500,482,498.35,23835,,
19-01-2006,ULTRACEMCO,500,507,497,502.65,31330,,
20-01-2006,ULTRACEMCO,504,515,504,511.05,27903,,
23-01-2006,ULTRACEMCO,511,511,492,496.4,42981,,
24-01-2006,ULTRACEMCO,500,515,496,511.55,34535,,
25-01-2006,ULTRACEMCO,513,524.75,511.5,520.65,44739,,
27-01-2006,ULTRACEMCO,522,530,516.1,522,222017,,
30-01-2006,ULTRACEMCO,536,538,518.6,525.85,104842,,
31-01-2006,ULTRACEMCO,535,536,515.05,518.2,81791,,
01-02-2006,ULTRACEMCO,522.7,539,501.1,505.45,106195,,
02-02-2006,ULTRACEMCO,514,526.95,499.05,506.2,68620,,
03-02-2006,ULTRACEMCO,508.1,549,508,537.2,182924,,
06-02-2006,ULTRACEMCO,531,545,531,539.65,35553,,
07-02-2006,ULTRACEMCO,538,548.95,532,544.6,45796,,
08-02-2006,ULTRACEMCO,548,561.85,545,560.15,90240,,
10-02-2006,ULTRACEMCO,562.9,566,542.25,546.55,32061,,
13-02-2006,ULTRACEMCO,550,561,546.5,557.95,45029,,
14-02-2006,ULTRACEMCO,551,560,548.3,551.85,31468,,
15-02-2006,ULTRACEMCO,546,564,540,551.05,43925,,
16-02-2006,ULTRACEMCO,554.9,560,541.1,544.95,28935,,
17-02-2006,ULTRACEMCO,544.95,555,539,541.75,134806,,
20-02-2006,ULTRACEMCO,543,550,530,535.15,36730,,
21-02-2006,ULTRACEMCO,532.1,545.5,532.1,534.6,20433,,
22-02-2006,ULTRACEMCO,535.55,544,529.05,538.75,39932,,
23-02-2006,ULTRACEMCO,540,545,529,531.15,23470,,
24-02-2006,ULTRACEMCO,539,553.95,531,549.4,36888,,
27-02-2006,ULTRACEMCO,541,564.4,540,558.2,62356,,
28-02-2006,ULTRACEMCO,561.7,566,546,561.45,65154,,
01-03-2006,ULTRACEMCO,562,599,560.15,585.2,245582,,
02-03-2006,ULTRACEMCO,591.85,596.9,566.35,575.3,88457,,
03-03-2006,ULTRACEMCO,576.15,588,573,579.55,76135,,
06-03-2006,ULTRACEMCO,580,596.5,575,592.85,113642,,
07-03-2006,ULTRACEMCO,590,609.9,581,603.05,116780,,
08-03-2006,ULTRACEMCO,608,614.9,577.05,583.1,103747,,
09-03-2006,ULTRACEMCO,589.8,608.8,575.2,602.3,136883,,
10-03-2006,ULTRACEMCO,612.5,628,609.9,619.65,206865,,
13-03-2006,ULTRACEMCO,628.9,628.9,615,624.65,93269,,
14-03-2006,ULTRACEMCO,610,633,610,617.05,141653,,
16-03-2006,ULTRACEMCO,616.1,630,605,620.8,62778,,
17-03-2006,ULTRACEMCO,624,636,617,631.1,89415,,
20-03-2006,ULTRACEMCO,626.1,634.1,618.05,625.95,32547,,
21-03-2006,ULTRACEMCO,627,647.1,625,633.2,128605,,
22-03-2006,ULTRACEMCO,630.05,630.05,615.2,618.35,78777,,
23-03-2006,ULTRACEMCO,623.95,624,600,611.1,24954,,
24-03-2006,ULTRACEMCO,625.65,625.65,613,615.5,22547,,
27-03-2006,ULTRACEMCO,625.8,633.8,615,624.55,139776,,
28-03-2006,ULTRACEMCO,626.5,630,612.05,622.6,41463,,
29-03-2006,ULTRACEMCO,625.25,632,620,626.65,31083,,
30-03-2006,ULTRACEMCO,630,678.9,630,674.8,126085,,
31-03-2006,ULTRACEMCO,680,689.8,669,683.05,39663,,
03-04-2006,ULTRACEMCO,690,703.5,685,698.1,196401,,
04-04-2006,ULTRACEMCO,705.8,715.9,693.5,695.75,161514,,
05-04-2006,ULTRACEMCO,701,749,695,705.3,61624,,
07-04-2006,ULTRACEMCO,712.9,729.75,695,716.95,164493,,
10-04-2006,ULTRACEMCO,724,744,722,735.8,112678,,
12-04-2006,ULTRACEMCO,745.8,800,722,731.6,176883,,
13-04-2006,ULTRACEMCO,740,740,700,710.85,93791,,
17-04-2006,ULTRACEMCO,729.45,772,715,766.15,95340,,
18-04-2006,ULTRACEMCO,768,790.1,755.35,770.05,126493,,
19-04-2006,ULTRACEMCO,780,780,765,774.8,116208,,
20-04-2006,ULTRACEMCO,787,801.1,772,778.15,78576,,
21-04-2006,ULTRACEMCO,781,820,775,795.75,84586,,
24-04-2006,ULTRACEMCO,815,860.5,801.1,828.3,225014,,
25-04-2006,ULTRACEMCO,835,838.8,770.3,783.9,104955,,
26-04-2006,ULTRACEMCO,794.4,862.3,790,862.3,277279,,
27-04-2006,ULTRACEMCO,865.25,889,815.5,828.65,129653,,
28-04-2006,ULTRACEMCO,838,855,752.3,776.45,294514,,
29-04-2006,ULTRACEMCO,789.4,854.1,789.4,854.1,123496,,
02-05-2006,ULTRACEMCO,894.1,900,810,837.1,178701,,
03-05-2006,ULTRACEMCO,830,845,800,804.35,179519,,
04-05-2006,ULTRACEMCO,829.9,829.9,785,786.85,164534,,
05-05-2006,ULTRACEMCO,790.05,802,755.3,772.1,195674,,
08-05-2006,ULTRACEMCO,787.95,800,777,797,135625,,
09-05-2006,ULTRACEMCO,804,817.9,786,805.75,151474,,
10-05-2006,ULTRACEMCO,810,815,762.1,770.45,172413,,
11-05-2006,ULTRACEMCO,785.9,793.9,745,756.15,121878,,
12-05-2006,ULTRACEMCO,751.05,767,712.2,721.15,245355,,
15-05-2006,ULTRACEMCO,730,752,660,682.25,251397,,
16-05-2006,ULTRACEMCO,714.85,750.5,690,749.45,203839,,
17-05-2006,ULTRACEMCO,768,775.4,730,752.15,128426,,
18-05-2006,ULTRACEMCO,731.05,745.5,705,712.25,184738,,
19-05-2006,ULTRACEMCO,738.4,747,675,687.45,148502,,
22-05-2006,ULTRACEMCO,730,730,618.75,636.35,110027,,
23-05-2006,ULTRACEMCO,640,675,601.25,662.9,112836,,
24-05-2006,ULTRACEMCO,687.9,690,648.5,664.55,222134,,
25-05-2006,ULTRACEMCO,651.25,679,640,660.7,69573,,
26-05-2006,ULTRACEMCO,680,698,664.1,666.25,76978,,
29-05-2006,ULTRACEMCO,677,684,650,657.3,30897,,
30-05-2006,ULTRACEMCO,650,660,613,627.1,43279,,
31-05-2006,ULTRACEMCO,620,620,588,602.05,65635,,
01-06-2006,ULTRACEMCO,610.1,627,584,597.1,132486,,
02-06-2006,ULTRACEMCO,600,634.7,557.1,628.45,66135,,
05-06-2006,ULTRACEMCO,630.5,630.5,603.3,621.1,27893,,
06-06-2006,ULTRACEMCO,580,602.5,580,588.85,49414,,
07-06-2006,ULTRACEMCO,561,592.2,530,547,80707,,
08-06-2006,ULTRACEMCO,508.8,543,495,538.45,237656,,
09-06-2006,ULTRACEMCO,531.5,592.3,523.35,592.3,108793,,
12-06-2006,ULTRACEMCO,592.3,598.9,562,579.4,48806,,
13-06-2006,ULTRACEMCO,552.05,584,550.1,568.45,133558,,
14-06-2006,ULTRACEMCO,572,619.4,558,575.4,282368,,
15-06-2006,ULTRACEMCO,603,632.95,581.15,632.75,160508,,
16-06-2006,ULTRACEMCO,670,687.2,631,661.05,75877,,
19-06-2006,ULTRACEMCO,626,697.2,626,683.05,92569,,
20-06-2006,ULTRACEMCO,665,700,665,686.7,150524,,
21-06-2006,ULTRACEMCO,681,705,681,686.35,68070,,
22-06-2006,ULTRACEMCO,699.9,711,690.1,698.85,74165,,
23-06-2006,ULTRACEMCO,685.55,718,682,713.4,64744,,
25-06-2006,ULTRACEMCO,706,710,695,698.1,1585,,
26-06-2006,ULTRACEMCO,700,705,663.2,679.25,28173,,
27-06-2006,ULTRACEMCO,681,694.95,670.05,689.2,35157,,
28-06-2006,ULTRACEMCO,671.25,711,670,698.75,61307,,
29-06-2006,ULTRACEMCO,695,731,695,713.75,216452,,
30-06-2006,ULTRACEMCO,701,749.45,701,747.7,158556,,
03-07-2006,ULTRACEMCO,750,752.4,718,728.7,33111,,
04-07-2006,ULTRACEMCO,720,742.8,713,734.45,37301,,
05-07-2006,ULTRACEMCO,730,752,730,746.45,81097,,
06-07-2006,ULTRACEMCO,736,742.5,715.5,717.45,44561,,
07-07-2006,ULTRACEMCO,727,737,710,716.6,32943,,
10-07-2006,ULTRACEMCO,725,728.45,708.25,719.9,19521,,
11-07-2006,ULTRACEMCO,724,743.95,720,732.7,24391,,
12-07-2006,ULTRACEMCO,730,754.4,714.55,749.3,49070,,
